InternalID,Name,ExternalID,Direction,Lat,Long,Time_Point,NewZone,No_Rts_Ser,Routes_161,Mode,Public_She,Public_Sto
E70838,CRAIG ST AT BAUM BLVD,20914.0,Outbound,40.453889,-79.953243,No,1,1.0,93,Bus,No Shelter,Bus Stop
E15640,CRAIG ST AT BAUM BLVD FS,14370.0,Inbound,40.454302,-79.953506,No,1,1.0,77,Bus,No Shelter,Bus Stop
E15650,CRAIG ST AT BAYARD ST,2634.0,Both,40.449852,-79.950985,No,1,4.0,"54, 71A, 71C, 93",Bus,No Shelter,Bus Stop
E15660,CRAIG ST AT BAYARD ST,2572.0,Both,40.449579,-79.950528,No,1,4.0,"54, 71A, 71C, 93",Bus,No Shelter,Bus Stop
E15670,CRAIG ST AT BIGELOW BLVD FS,19089.0,Both,40.456493,-79.955012,No,1,2.0,"77, 93",Bus,No Shelter,Bus Stop
E15680,CRAIG ST AT CENTRE AVE,2573.0,Both,40.451805,-79.951963,No,1,4.0,"54, 71A, 71C, 93",Bus,No Shelter,Bus Stop
E70804,CRAIG ST AT CENTRE AVE FS,2633.0,Both,40.451516,-79.951933,No,1,4.0,"54, 71A, 71C, 93",Bus,No Shelter,Bus Stop
E15720,CRAIG ST AT FORBES AVE,2637.0,Outbound,40.444535,-79.948752,Yes,1,1.0,54,Bus,No Shelter,Bus Stop
E15730,CRAIG ST AT PARK PLAZA,2571.0,Both,40.447427,-79.949133,Yes,1,4.0,"54, 71A, 71C, 93",Bus,No Shelter,Bus Stop
E15750,CRAIG ST AT WINTHROP ST,2636.0,Outbound,40.445866,-79.948927,No,1,1.0,54,Bus,No Shelter,Bus Stop
E15760,CRAIG ST AT WINTHROP ST (BLIND ASSOCIATION,2569.0,Inbound,40.445696,-79.948777,No,1,1.0,54,Bus,No Shelter,Bus Stop
E70411,CRAIG ST OPP BAUM BLVD FS (MOOREHEAD TOWER),19109.0,Inbound,40.453862,-79.953412,No,1,1.0,93,Bus,No Shelter,Bus Stop
E15665,CRAIG ST OPP BIGELOW BLVD,8578.0,Both,40.456471,-79.954757,No,1,2.0,"77, 93",Bus,No Shelter,Bus Stop
S13680,CRAWFORD AVE AT CATHERINE ST,11973.0,Inbound,40.364342,-79.847767,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13690,CRAWFORD AVE AT CATHERINE ST,12012.0,Outbound,40.36411,-79.847926,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13700,CRAWFORD AVE AT JUNO AVE,12576.0,Inbound,40.362486,-79.853873,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13720,CRAWFORD AVE AT MIFFLIN ST,11978.0,Inbound,40.362307,-79.854717,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13740,CRAWFORD AVE AT MONTEREY ST,11977.0,Inbound,40.362997,-79.852062,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13750,CRAWFORD AVE AT MONTEREY ST,12008.0,Outbound,40.362726,-79.852282,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13760,CRAWFORD AVE AT PIRL ST,11974.0,Inbound,40.364025,-79.848612,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13770,CRAWFORD AVE AT PIRL ST,12011.0,Outbound,40.363764,-79.848843,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13780,CRAWFORD AVE AT STATE ST,11975.0,Inbound,40.36372,-79.84952,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13790,CRAWFORD AVE AT STATE ST,12010.0,Outbound,40.363483,-79.84973,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13800,CRAWFORD AVE AT WOOL ALLEY,11976.0,Inbound,40.363384,-79.85038,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13810,CRAWFORD AVE AT WOOL ALLEY,12009.0,Outbound,40.363139,-79.850679,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13670,CRAWFORD AVE OPP 5TH ST,12013.0,Outbound,40.36447,-79.846976,No,2,1.0,59,Bus,No Shelter,Bus Stop
S13710,CRAWFORD AVE OPP JUNO AVE,12588.0,Outbound,40.362376,-79.853729,No,2,1.0,59,Bus,No Shelter,Bus Stop
E15780,CRAWFORD ST AT BEDFORD AVE,8738.0,Outbound,40.443944,-79.988006,No,1,1.0,81,Bus,No Shelter,Bus Stop
E15790,CRAWFORD ST AT CENTRE AVE,8718.0,Inbound,40.441029,-79.986141,Yes,1,1.0,81,Bus,No Shelter,Bus Stop
E15800,CRAWFORD ST AT CENTRE AVE FS,8735.0,Outbound,40.441312,-79.986143,Yes,1,1.0,81,Bus,No Shelter,Bus Stop
E15840,CRAWFORD ST AT WEBSTER AVE,8737.0,Outbound,40.443176,-79.987479,No,1,1.0,81,Bus,No Shelter,Bus Stop
E15860,CRAWFORD ST AT WYLIE AVE,8736.0,Outbound,40.442606,-79.987105,No,1,1.0,81,Bus,No Shelter,Bus Stop
E15880,CRAWFORD ST OPP WEBSTER AVE,8716.0,Inbound,40.443173,-79.987712,No,1,1.0,81,Bus,No Shelter,Bus Stop
E15890,CRAWFORD ST OPP WYLIE AVE,8717.0,Inbound,40.442711,-79.987339,No,1,1.0,81,Bus,No Shelter,Bus Stop
S20000,CRAWFORD VILLAGE PL AT GRANDVIEW AVE,20842.0,Outbound,40.351009,-79.837522,No,2,1.0,60,Bus,No Shelter,Bus Stop
W70106,CRENNELL AVE AT BROADHEAD AVE FS,4068.0,Inbound,40.436818,-80.069127,No,1,1.0,29,Bus,No Shelter,Bus Stop
W23089,CRENNELL AVE AT CRAFTON MUNICIPAL BLDG,4070.0,Inbound,40.434982,-80.066434,Yes,1,1.0,29,Bus,No Shelter,Bus Stop
W70108,CRENNELL AVE AT LINWOOD AVE,4069.0,Inbound,40.435786,-80.068585,No,1,1.0,29,Bus,No Shelter,Bus Stop
W70122,CRENNELL AVE AT LINWOOD AVE,20828.0,Outbound,40.435701,-80.068352,No,1,1.0,29,Bus,No Shelter,Bus Stop
W05921,CRENNELL AVE AT W CRAFTON AVE,19635.0,Outbound,40.436699,-80.068984,No,1,1.0,29,Bus,No Shelter,Bus Stop
N24095,CRESCENT ST AT SULLIVAN WAY,16484.0,Inbound,40.502004,-79.94703,No,1,2.0,"2, P13",Bus,No Shelter,Bus Stop
N24130,CRESCENT ST OPP SULLIVAN WAY,16485.0,Outbound,40.50207,-79.946745,No,1,2.0,"2, P13",Bus,No Shelter,Bus Stop
N15900,CUMBERLAND RD AT FOX HUNT DR,331.0,Outbound,40.571966,-80.018417,No,2,1.0,12,Bus,No Shelter,Bus Stop
N15910,CUMBERLAND RD AT LANCELOT DR,333.0,Outbound,40.572174,-80.022429,No,2,1.0,12,Bus,No Shelter,Bus Stop
N15880,CUMBERLAND RD EXT AT BABCOCK BLVD,263.0,Outbound,40.572049,-80.016223,No,2,1.0,12,Bus,No Shelter,Bus Stop
N15925,CUMBERLAND RD OPP FOX HUNT DR,325.0,Inbound,40.571746,-80.01851,No,2,1.0,12,Bus,No Shelter,Bus Stop
N15935,CUMBERLAND RD OPP LANCELOT DR,323.0,Inbound,40.57201,-80.022505,No,2,1.0,12,Bus,No Shelter,Bus Stop
S13871,CURRY HOLLOW RD AT ARBOR LN,9807.0,Outbound,40.336347,-79.971678,No,2,1.0,Y47,Bus,No Shelter,Bus Stop
S13873,CURRY HOLLOW RD AT GREEN DR,9808.0,Outbound,40.339904,-79.967429,No,2,1.0,Y47,Bus,No Shelter,Bus Stop
S13872,CURRY HOLLOW RD OPP ARBOR LN,9740.0,Inbound,40.336686,-79.971223,No,2,1.0,Y47,Bus,No Shelter,Bus Stop
S13874,CURRY HOLLOW RD OPP GREEN DR,20920.0,Inbound,40.340295,-79.967382,No,2,1.0,Y47,Bus,No Shelter,Bus Stop
S13990,CURRY RD AT #5415,6906.0,Inbound,40.338992,-79.990876,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S13934,CURRY RD AT HORNING RD,6960.0,Outbound,40.337368,-79.991418,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S11285,CURRY RD AT OLYMPIC RD,6958.0,Outbound,40.340431,-79.991133,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S09560,CURRY RD OPP #5415,6959.0,Outbound,40.339033,-79.991106,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S13980,CURRY RD OPP LAUREL DR,6909.0,Inbound,40.344271,-79.992089,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S13965,CURRY RD OPP OLYMPIC RD,6907.0,Inbound,40.340176,-79.990863,No,2,1.0,Y45,Bus,No Shelter,Bus Stop
S70505,CUSTER AVE AT EDWARD DR,21548.0,Inbound,40.395509,-79.968329,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70437,CUSTER AVE AT JOSEPH ST,21547.0,Inbound,40.394444,-79.970156,Yes,1,1.0,44,Bus,No Shelter,Bus Stop
S70504,CUSTER AVE AT MARY ST,21546.0,Inbound,40.393508,-79.972782,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70503,CUSTER AVE AT ST WENDELIN CHURCH,21545.0,Inbound,40.393111,-79.974948,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70438,CUSTER AVE OPP BICKAR ST,21566.0,Outbound,40.394258,-79.970843,Yes,1,1.0,44,Bus,No Shelter,Bus Stop
S70527,CUSTER AVE OPP MARY ST NS,21586.0,Outbound,40.393651,-79.972579,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70529,CUSTER AVE OPP SPENCER AVE,21569.0,Outbound,40.393043,-79.976268,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70528,CUSTER AVE OPP ST WENDELIN CHURCH,21568.0,Outbound,40.393312,-79.974883,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70409,CYPRESS ST AT MIFFLIN ST,20709.0,Inbound,40.396209,-79.891162,No,1A,1.0,52L,Bus,No Shelter,Bus Stop
S70415,CYPRESS ST AT MIFFLIN ST FS,20715.0,Outbound,40.396048,-79.891109,No,1A,1.0,52L,Bus,No Shelter,Bus Stop
S70408,CYPRESS ST AT OAK ST,20708.0,Inbound,40.394084,-79.887508,No,1A,1.0,52L,Bus,No Shelter,Bus Stop
S70416,CYPRESS ST OPP OAK ST,20716.0,Outbound,40.394151,-79.887775,No,1A,1.0,52L,Bus,No Shelter,Bus Stop
E16030,DALLAS AVE AT EDGERTON AVE,7688.0,Both,40.447667,-79.910785,No,1,3.0,"67, 69, 74",Bus,No Shelter,Bus Stop
E16070,DALLAS AVE AT PENHAM PL,7635.0,Inbound,40.451198,-79.908441,No,1,2.0,"67, 69",Bus,No Shelter,Bus Stop
E16080,DALLAS AVE AT PENN AVE,7691.0,Outbound,40.451364,-79.908157,No,1,2.0,"67, 69",Bus,No Shelter,Bus Stop
E16100,DALLAS AVE AT REYNOLDS ST,7637.0,Inbound,40.448971,-79.910184,Yes,1,2.0,"67, 69",Bus,No Shelter,Bus Stop
E16110,DALLAS AVE AT REYNOLDS ST,7689.0,Both,40.448598,-79.9101,Yes,1,3.0,"67, 69, 74",Bus,No Shelter,Bus Stop
E16020,DALLAS AVE OPP EDGERTON AVE,7638.0,Both,40.447924,-79.910825,No,1,3.0,"67, 69, 74",Bus,No Shelter,Bus Stop
N71200,DALZELL AVE AT CHURCH AVE,19523.0,Inbound,40.508936,-80.08502,No,1,1.0,19L,Bus,No Shelter,Bus Stop
E16160,DARLINGTON RD AT BEACON ST,7997.0,Both,40.436125,-79.913821,No,1,1.0,65,Bus,No Shelter,Bus Stop
E16170,DARLINGTON RD AT BEECHWOOD BLVD,7998.0,Both,40.435259,-79.912576,No,1,1.0,65,Bus,No Shelter,Bus Stop
E70271,DARRAGH ST AT FIFTH AVE,9022.0,Outbound,40.440614,-79.960447,Yes,1,2.0,"81, 83",Bus,No Shelter,Bus Stop
E16190,DARRAGH ST OPP VICTORIA ST,9021.0,Outbound,40.441139,-79.961439,No,1,2.0,"81, 83",Bus,No Shelter,Bus Stop
E16270,DEAN ST AT LARIMER AVE,8450.0,Inbound,40.469176,-79.905556,No,1,1.0,74,Bus,No Shelter,Bus Stop
E16300,DEAN ST AT PAULSON AVE,8398.0,Outbound,40.467996,-79.903793,No,1,1.0,74,Bus,No Shelter,Bus Stop
N70174,DELAFIELD RD AT ETON DR,18802.0,Inbound,40.498811,-79.886482,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N70175,DELAFIELD RD AT FOX CHAPEL RD,18803.0,Inbound,40.499138,-79.88377,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N70172,DELAFIELD RD AT WOODSHIRE DR,18801.0,Inbound,40.497652,-79.889608,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N71184,DELAFIELD RD OPP ETON DR,18820.0,Outbound,40.498973,-79.88626,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N71186,DELAFIELD RD OPP PATRIOT WAY,19982.0,Outbound,40.497133,-79.890981,No,1A,1.0,91,Bus,No Shelter,Bus Stop
N71185,DELAFIELD RD OPP WOODSHIRE DR,18821.0,Outbound,40.497882,-79.889481,No,1A,1.0,91,Bus,No Shelter,Bus Stop
S70236,DELWAR DR AT APPLEBEE'S DRVWY,18673.0,Outbound,40.348725,-79.94775,No,2,1.0,Y49,Bus,No Shelter,Bus Stop
S70235,DELWAR DR AT RITTER ENGINEERING,18672.0,Outbound,40.35078,-79.951038,No,2,1.0,Y49,Bus,No Shelter,Bus Stop
S70226,DELWAR RD OPP APPLEBEE'S DRVWY,18667.0,Inbound,40.34878,-79.947476,No,2,1.0,Y49,Bus,No Shelter,Bus Stop
S70227,DELWAR RD OPP RITTER ENGINEERING,18668.0,Inbound,40.350912,-79.950808,No,2,1.0,Y49,Bus,No Shelter,Bus Stop
S14300,DESIDERIO BLVD AT JEFFERSON DR,9846.0,Both,40.288895,-79.891236,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S14320,DESIDERIO BLVD AT SOLTIS DR,9969.0,Both,40.286577,-79.895868,Yes,2,1.0,Y46,Bus,No Shelter,Bus Stop
S14340,DESIDERIO BLVD AT WASHINGTON AVE,9968.0,Both,40.287058,-79.894652,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S14370,DESIDERIO BLVD OPP JEFFERSON DR,20275.0,Both,40.288675,-79.891147,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
S14380,DESIDERIO BLVD OPP WASHINGTON AVE,9845.0,Both,40.286799,-79.894744,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
E16470,DESOTO ST AT O'HARA ST,9028.0,Inbound,40.443146,-79.959718,No,1,2.0,"81, 83",Bus,No Shelter,Bus Stop
E70787,DEVILLIERS ST AT BEDFORD AVE,20469.0,Outbound,40.446422,-79.982312,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70373,DEVILLIERS ST AT CENTRE AVE,19494.0,Inbound,40.443607,-79.980479,Yes,1,1.0,83,Bus,No Shelter,Bus Stop
E16500,DEVILLIERS ST AT WEBSTER AVE,8708.0,Outbound,40.445597,-79.981726,No,1,1.0,83,Bus,No Shelter,Bus Stop
E70786,DEVILLIERS ST AT WEBSTER AVE,20461.0,Inbound,40.445699,-79.981978,No,1,1.0,83,Bus,No Shelter,Bus Stop
E16530,DEVILLIERS ST AT WYLIE AVE,8707.0,Outbound,40.444162,-79.980672,No,1,1.0,83,Bus,No Shelter,Bus Stop
E16540,DEVILLIERS ST AT WYLIE AVE,8745.0,Inbound,40.444259,-79.980927,No,1,1.0,83,Bus,No Shelter,Bus Stop
X05130,DEWEY AVE AT STATION ST,6247.0,Inbound,40.357179,-80.109584,No,2,1.0,41,Bus,No Shelter,Bus Stop
N16060,DIVISION ST AT MARIE AVE,1632.0,Outbound,40.504225,-80.075006,No,1,1.0,19L,Bus,No Shelter,Bus Stop
N16065,DIVISION ST OPP MARIE AVE,1582.0,Inbound,40.504301,-80.075232,No,1,1.0,19L,Bus,No Shelter,Bus Stop
E16560,DOBSON ST AT BRERETON ST FS,19551.0,Outbound,40.456889,-79.967099,Yes,1,1.0,54,Bus,No Shelter,Bus Stop
E16580,DOBSON ST AT HANCOCK ST,2684.0,Outbound,40.457424,-79.965903,No,1,1.0,54,Bus,No Shelter,Bus Stop
E16600,DOBSON ST AT HARDING WAY,2685.0,Outbound,40.457837,-79.964979,No,1,1.0,54,Bus,No Shelter,Bus Stop
E16620,DOBSON ST AT HERRON AVE,2686.0,Outbound,40.458138,-79.964264,No,1,1.0,54,Bus,No Shelter,Bus Stop
S14665,DRIVE TO LOWE'S AT STOREFRONT DRIVE,15418.0,Both,40.413149,-79.902956,Yes,1A,4.0,"53, 57, 61D, 64",Bus,No Shelter,Bus Stop
S14670,DRYCOVE ST AT CONNISTON AVE,2522.0,Both,40.403962,-79.999052,Yes,1,1.0,54,Bus,No Shelter,Bus Stop
N16520,DUNCAN AVE AT ALLEGHENY MEMORIAL PARK,704.0,Inbound,40.566857,-80.005072,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
N16662,DUNCAN AVE AT ROYAL MANOR CT #1,506.0,Outbound,40.565989,-80.001195,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
N16664,DUNCAN AVE AT ROYAL MANOR CT #2,507.0,Outbound,40.566627,-80.003544,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
N16720,DUNCAN AVE OPP ALLEGHENY MEMORIAL PARK,508.0,Outbound,40.566994,-80.004771,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
N16742,DUNCAN AVE OPP ROYAL MANOR CT #1,705.0,Inbound,40.566469,-80.003751,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
N16744,DUNCAN AVE OPP ROYAL MANOR CT #2,706.0,Inbound,40.565871,-80.001746,No,2,2.0,"2, P13",Bus,No Shelter,Bus Stop
S14780,DUQUESNE BLVD AT CAMP AVE,10992.0,Both,40.369374,-79.842968,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14782,DUQUESNE BLVD AT CENTER ST,10881.0,Both,40.36361,-79.84291,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14784,DUQUESNE BLVD AT CENTER ST,10994.0,Both,40.364045,-79.843002,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14770,DUQUESNE BLVD AT COMMONWEALTH AVE,10981.0,Both,40.382934,-79.85772,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14744,DUQUESNE BLVD AT FAIRMONT AVE,10982.0,Both,40.382078,-79.856763,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S70393,DUQUESNE BLVD AT GRANT AVE,16270.0,Outbound,40.373742,-79.845036,No,2,1.0,P7,Bus,No Shelter,Bus Stop
S70003,DUQUESNE BLVD AT LIBRARY PL,18159.0,Outbound,40.371867,-79.843895,Yes,2,1.0,P7,Bus,No Shelter,Bus Stop
S14760,DUQUESNE BLVD AT MILLER AVE,20191.0,Both,40.38379,-79.859869,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14745,DUQUESNE BLVD AT OAKMONT AVE,10983.0,Both,40.3808,-79.855424,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14746,DUQUESNE BLVD AT OVERLAND AVE,10984.0,Both,40.379632,-79.854206,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14792,DUQUESNE BLVD AT WHITFIELD AVE,16625.0,Outbound,40.371191,-79.843635,No,2,1.0,61C,Bus,No Shelter,Bus Stop
S14790,DUQUESNE BLVD AT WYLIE AVE,20911.0,Both,40.367433,-79.842437,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14765,DUQUESNE BLVD OPP COMMONWEALTH AVE,10890.0,Both,40.382956,-79.857205,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14743,DUQUESNE BLVD OPP FAIRMONT AVE,10889.0,Both,40.382065,-79.856293,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S70142,DUQUESNE BLVD OPP HERMAN AVE FS,18397.0,Both,40.384375,-79.86057,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S14742,DUQUESNE BLVD OPP OAKMONT AVE,10888.0,Both,40.380771,-79.854936,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
S70448,DUQUESNE BLVD OPP WYLIE AVE,20913.0,Both,40.367275,-79.842135,No,2,3.0,"59, 61C, P7",Bus,No Shelter,Bus Stop
N01920,E 4TH AVE AT BOYD ST,16595.0,Both,40.600622,-79.756164,No,2,2.0,"1, P10",Bus,No Shelter,Bus Stop
N01950,E 4TH AVE AT CORBET ST,12831.0,Both,40.602202,-79.752111,Yes,2,2.0,"1, P10",Bus,No Shelter,Bus Stop
N02010,E 4TH AVE AT LOCK ST,12830.0,Both,40.60148,-79.754061,No,2,2.0,"1, P10",Bus,No Shelter,Bus Stop
N02030,E 4TH AVE AT WOOD ST,18358.0,Both,40.601098,-79.754987,No,2,2.0,"1, P10",Bus,No Shelter,Bus Stop
N18335,E 5TH AVE AT ROSS ST,12833.0,Outbound,40.601099,-79.756682,No,2,1.0,1,Bus,No Shelter,Bus Stop
N18360,E 6TH AVE AT LOCK ST,12634.0,Both,40.602487,-79.754373,No,2,1.0,1,Bus,No Shelter,Bus Stop
N18420,E 7TH AVE AT WOOD ST,12635.0,Inbound,40.602608,-79.755653,No,2,1.0,1,Bus,No Shelter,Bus Stop
S70054,E CARSON ST AT S 11TH ST,17286.0,Inbound,40.428777,-79.987399,Yes,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16080,E CARSON ST AT S 12TH ST,4818.0,Inbound,40.428781,-79.986356,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16090,E CARSON ST AT S 12TH ST,4848.0,Outbound,40.428653,-79.98652,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16100,E CARSON ST AT S 13TH ST,9999.0,Inbound,40.428808,-79.98526,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16110,E CARSON ST AT S 13TH ST,4849.0,Outbound,40.428668,-79.985428,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16120,E CARSON ST AT S 14TH ST,4817.0,Inbound,40.428838,-79.984077,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16130,E CARSON ST AT S 14TH ST,4850.0,Outbound,40.428703,-79.984214,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16140,E CARSON ST AT S 15TH ST,4851.0,Outbound,40.428726,-79.983508,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16160,E CARSON ST AT S 17TH ST,4816.0,Inbound,40.428861,-79.981969,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16170,E CARSON ST AT S 17TH ST,4852.0,Outbound,40.42874,-79.982138,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16180,E CARSON ST AT S 18TH ST,4815.0,Inbound,40.428795,-79.980345,Yes,1,1.0,48,Bus,No Shelter,Bus Stop
S16190,E CARSON ST AT S 18TH ST,4853.0,Outbound,40.428667,-79.980653,Yes,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16200,E CARSON ST AT S 19TH ST,2648.0,Both,40.428727,-79.978916,No,1,2.0,"48, 54",Bus,No Shelter,Bus Stop
S16210,E CARSON ST AT S 19TH ST,2552.0,Both,40.428582,-79.979295,No,1,2.0,"48, 54",Bus,No Shelter,Bus Stop
S16220,E CARSON ST AT S 20TH ST,2647.0,Both,40.428651,-79.977432,No,1,2.0,"48, 54",Bus,No Shelter,Bus Stop
S16230,E CARSON ST AT S 20TH ST,2553.0,Both,40.428475,-79.977978,No,1,2.0,"48, 54",Bus,No Shelter,Bus Stop
S16250,E CARSON ST AT S 21ST ST,2554.0,Both,40.42839,-79.976488,No,1,4.0,"48, 54, 81, 83",Bus,No Shelter,Bus Stop
S16270,E CARSON ST AT S 22ND ST,2555.0,Both,40.42829,-79.974824,No,1,4.0,"48, 54, 81, 83",Bus,No Shelter,Bus Stop
S16310,E CARSON ST AT S 24TH ST,4854.0,Both,40.42811,-79.971366,No,1,2.0,"48, 75",Bus,No Shelter,Bus Stop
S16320,E CARSON ST AT S 25TH ST,4813.0,Both,40.427845,-79.969596,No,1,2.0,"48, 75",Bus,No Shelter,Bus Stop
S16325,E CARSON ST AT S 25TH ST,4855.0,Both,40.427779,-79.970044,No,1,2.0,"48, 75",Bus,No Shelter,Bus Stop
S16330,E CARSON ST AT S 26TH ST,10128.0,Outbound,40.427457,-79.96829,No,1,1.0,75,Bus,No Shelter,Bus Stop
S70138,E CARSON ST AT S 26TH ST,19663.0,Outbound,40.427404,-79.968552,No,1,1.0,48,Bus,No Shelter,Bus Stop
S16590,E CARSON ST AT S 27TH ST,10127.0,Outbound,40.427027,-79.966949,No,1,1.0,75,Bus,No Shelter,Bus Stop
S70472,E CARSON ST AT S 28TH ST,21625.0,Outbound,40.4262,-79.965665,Yes,1,1.0,75,Bus,No Shelter,Bus Stop
S16400,E CARSON ST AT S 2ND ST,4825.0,Inbound,40.430104,-79.998976,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16410,E CARSON ST AT S 5TH ST,4823.0,Inbound,40.428752,-79.99495,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16420,E CARSON ST AT S 6TH ST,4822.0,Inbound,40.42862,-79.993513,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16430,E CARSON ST AT S 7TH ST,4821.0,Inbound,40.428654,-79.992185,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16625,E CARSON ST AT S 7TH ST FS,18465.0,Outbound,40.428545,-79.992141,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16440,E CARSON ST AT S 8TH ST,4820.0,Inbound,40.428696,-79.990949,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16630,E CARSON ST AT S 9TH ST,4846.0,Outbound,40.428587,-79.989917,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S70407,E CARSON ST AT S 9TH ST,20719.0,Inbound,40.42872,-79.989711,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16580,E CARSON ST AT TERMINAL WAY FS,4824.0,Inbound,40.429495,-79.997145,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16520,E CARSON ST OPP ARLINGTON AVE,4826.0,Inbound,40.430933,-80.001171,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16600,E CARSON ST OPP S 2ND ST,4842.0,Outbound,40.430033,-79.999146,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16610,E CARSON ST OPP S 5TH ST,4844.0,Outbound,40.42865,-79.995104,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16620,E CARSON ST OPP S 6TH ST,10013.0,Outbound,40.428506,-79.993629,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S70465,E CARSON ST OPP S 8TH ST,21194.0,Outbound,40.428572,-79.991145,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S16700,E CARSON ST OPP TERMINAL WAY,19877.0,Outbound,40.429408,-79.997226,No,1,2.0,"48, 51",Bus,No Shelter,Bus Stop
S70299,E PGH MCKEESPORT BLVD AT MARYLAND AVE,20567.0,Inbound,40.380068,-79.828285,Yes,2,1.0,55,Bus,No Shelter,Bus Stop
S70300,E PGH MCKEESPORT BLVD AT MARYLAND AVE,20579.0,Outbound,40.380229,-79.828621,Yes,2,1.0,55,Bus,No Shelter,Bus Stop
W20140,E RAILROAD ST AT 1ST ST,5282.0,Inbound,40.393354,-80.087422,No,1,2.0,"31, G31",Bus,No Shelter,Bus Stop
